Tournament Name,Year,Game,Genre,Organizer,Frequency,Country,Prize Pool (USD),Prize Pool (USD)_Adjusted
Rocket League Championship 285,2025,Rocket League,Sports,Ubisoft,Bi-Annual,South Korea,4812308.0,4812308.0
Rocket League Championship 294,2023,Rocket League,Sports,Valve,Quarterly,China,3063193.0,3063193.0
Rocket League Championship 294,2024,Rocket League,Sports,Valve,Quarterly,China,3222529.0,3222529.0
Rocket League Championship 294,2025,Rocket League,Sports,Valve,Quarterly,China,3296187.0,3296187.0
Rocket League Championship 317,2023,Rocket League,Sports,Valve,Quarterly,China,5650736.0,5650736.0
Rocket League Championship 317,2024,Rocket League,Sports,Valve,Quarterly,China,5609753.0,5609753.0
Rocket League Championship 317,2025,Rocket League,Sports,Valve,Quarterly,Brazil,6533699.0,6533699.0
Rocket League Championship 320,2023,Rocket League,Sports,EA Sports,Annual,Saudi Arabia,3665027.0,3665027.0
Rocket League Championship 320,2024,Rocket League,Sports,EA Sports,Annual,Saudi Arabia,4149364.0,4149364.0
Rocket League Championship 320,2025,Rocket League,Sports,EA Sports,Annual,Saudi Arabia,5038202.0,5038202.0
Rocket League Championship 354,2023,Rocket League,Sports,Psyonix,Bi-Annual,India,1927106.0,1927106.0
Rocket League Championship 354,2024,Rocket League,Sports,Psyonix,Bi-Annual,India,2179006.0,2179006.0
Rocket League Championship 354,2025,Rocket League,Sports,Psyonix,Bi-Annual,India,2626408.0,2626408.0
Rocket League Championship 367,2023,Rocket League,Sports,Riot Games,Bi-Annual,United States,5460631.0,5460631.0
Rocket League Championship 367,2024,Rocket League,Sports,Riot Games,Bi-Annual,United States,6539944.0,6539944.0
Rocket League Championship 367,2025,Rocket League,Sports,Riot Games,Bi-Annual,United States,7592747.0,7592747.0
Rocket League Championship 369,2023,Rocket League,Sports,Krafton,Annual,Germany,4869797.0,4869797.0
Rocket League Championship 369,2024,Rocket League,Sports,Krafton,Annual,Germany,5616860.0,5616860.0
Rocket League Championship 369,2025,Rocket League,Sports,Krafton,Annual,Sweden,6478946.0,6478946.0
Rocket League Championship 376,2023,Rocket League,Sports,Tencent,Bi-Annual,Japan,3431024.0,3431024.0
Rocket League Championship 376,2024,Rocket League,Sports,Tencent,Bi-Annual,Japan,2917343.0,2917343.0
Rocket League Championship 376,2025,Rocket League,Sports,Tencent,Bi-Annual,Canada,2572541.0,2572541.0
Rocket League Championship 389,2023,Rocket League,Sports,Capcom,Bi-Annual,Saudi Arabia,1281276.0,1281276.0
Rocket League Championship 389,2024,Rocket League,Sports,Capcom,Bi-Annual,Saudi Arabia,1357382.0,1357382.0
Rocket League Championship 389,2025,Rocket League,Sports,Capcom,Bi-Annual,Saudi Arabia,1676655.0,1676655.0
Rocket League Championship 394,2023,Rocket League,Sports,Epic Games,Bi-Annual,Japan,327657.0,327657.0
Rocket League Championship 394,2024,Rocket League,Sports,Epic Games,Bi-Annual,Japan,410646.0,410646.0
Rocket League Championship 394,2025,Rocket League,Sports,Epic Games,Bi-Annual,Japan,434557.0,434557.0
Rocket League Championship 399,2023,Rocket League,Sports,Riot Games,Quarterly,South Korea,333804.0,333804.0
Rocket League Championship 399,2024,Rocket League,Sports,Riot Games,Quarterly,South Korea,288199.0,288199.0
Rocket League Championship 399,2025,Rocket League,Sports,Riot Games,Quarterly,South Korea,238728.0,238728.0
Rocket League Championship 406,2023,Rocket League,Sports,Tencent,Annual,Canada,770354.0,770354.0
Rocket League Championship 406,2024,Rocket League,Sports,Tencent,Annual,Canada,692469.0,692469.0
Rocket League Championship 406,2025,Rocket League,Sports,Tencent,Annual,Canada,623440.0,623440.0
Rocket League Championship 434,2023,Rocket League,Sports,Ubisoft,Quarterly,Canada,2394054.0,2394054.0
Rocket League Championship 434,2024,Rocket League,Sports,Ubisoft,Quarterly,Germany,2649266.0,2649266.0
Rocket League Championship 434,2025,Rocket League,Sports,Ubisoft,Quarterly,Canada,3042089.0,3042089.0
Rocket League Championship 442,2023,Rocket League,Sports,Tencent,Quarterly,Japan,3917334.0,3917334.0
Rocket League Championship 442,2024,Rocket League,Sports,Tencent,Quarterly,Brazil,3980163.0,3980163.0
Rocket League Championship 442,2025,Rocket League,Sports,Tencent,Quarterly,Germany,4316136.0,4316136.0
Rocket League Championship 455,2023,Rocket League,Sports,Capcom,Bi-Annual,China,4716686.0,4716686.0
Rocket League Championship 455,2024,Rocket League,Sports,Capcom,Bi-Annual,China,5422399.0,5422399.0
Rocket League Championship 455,2025,Rocket League,Sports,Capcom,Bi-Annual,China,5816042.0,5816042.0
Rocket League Championship 474,2023,Rocket League,Sports,Activision,Annual,United States,5410108.0,5410108.0
Rocket League Championship 474,2024,Rocket League,Sports,Activision,Annual,United States,6430252.0,6430252.0
Rocket League Championship 474,2025,Rocket League,Sports,Activision,Annual,United States,7862895.0,7862895.0
Rocket League Championship 480,2023,Rocket League,Sports,Epic Games,Bi-Annual,Canada,465859.0,465859.0
Rocket League Championship 480,2024,Rocket League,Sports,Epic Games,Bi-Annual,Canada,479855.0,479855.0
Rocket League Championship 480,2025,Rocket League,Sports,Epic Games,Bi-Annual,Canada,568736.0,568736.0
Rocket League Championship 484,2023,Rocket League,Sports,Psyonix,Bi-Annual,India,2134393.0,2134393.0
Rocket League Championship 484,2024,Rocket League,Sports,Psyonix,Bi-Annual,India,2506348.0,2506348.0
Rocket League Championship 484,2025,Rocket League,Sports,Psyonix,Bi-Annual,India,2810697.0,2810697.0
Rocket League Championship 495,2023,Rocket League,Sports,Valve,Quarterly,Brazil,2819018.0,2819018.0
Rocket League Championship 495,2024,Rocket League,Sports,Valve,Quarterly,Brazil,3132750.0,3132750.0
Rocket League Championship 495,2025,Rocket League,Sports,Valve,Quarterly,China,3932765.0,3932765.0
Rocket League Championship 497,2023,Rocket League,Sports,Krafton,Annual,France,4008430.0,4008430.0
Rocket League Championship 497,2024,Rocket League,Sports,Krafton,Annual,France,4529062.0,4529062.0
Rocket League Championship 497,2025,Rocket League,Sports,Krafton,Annual,France,5403749.0,5403749.0
Rocket League Championship 521,2023,Rocket League,Sports,Ubisoft,Quarterly,China,4121839.0,4121839.0
Rocket League Championship 521,2024,Rocket League,Sports,Ubisoft,Quarterly,China,4950870.0,4950870.0
Rocket League Championship 521,2025,Rocket League,Sports,Ubisoft,Quarterly,China,5498871.0,5498871.0
Rocket League Championship 522,2023,Rocket League,Sports,Epic Games,Annual,United States,4584992.0,4584992.0
Rocket League Championship 522,2024,Rocket League,Sports,Epic Games,Annual,United States,5269234.0,5269234.0
Rocket League Championship 522,2025,Rocket League,Sports,Epic Games,Annual,United States,5669715.0,5669715.0
Rocket League Championship 560,2023,Rocket League,Sports,Ubisoft,Quarterly,France,884650.0,884650.0
Rocket League Championship 560,2024,Rocket League,Sports,Ubisoft,Quarterly,Sweden,920552.0,920552.0
Rocket League Championship 560,2025,Rocket League,Sports,Ubisoft,Quarterly,Sweden,1070102.0,1070102.0
Rocket League Championship 562,2023,Rocket League,Sports,Valve,Annual,India,1848862.0,1848862.0
Rocket League Championship 562,2024,Rocket League,Sports,Valve,Annual,India,1499148.0,1499148.0
Rocket League Championship 562,2025,Rocket League,Sports,Valve,Annual,India,1317144.0,1317144.0
Rocket League Championship 570,2023,Rocket League,Sports,EA Sports,Bi-Annual,Brazil,4253810.0,4253810.0
Rocket League Championship 570,2024,Rocket League,Sports,EA Sports,Bi-Annual,Brazil,4643255.0,4643255.0
Rocket League Championship 570,2025,Rocket League,Sports,EA Sports,Bi-Annual,Canada,5990039.0,5990039.0
Rocket League Championship 572,2023,Rocket League,Sports,Capcom,Annual,Japan,544419.0,544419.0
Rocket League Championship 572,2024,Rocket League,Sports,Capcom,Annual,Japan,532995.0,532995.0
Rocket League Championship 572,2025,Rocket League,Sports,Capcom,Annual,Japan,494657.0,494657.0
Rocket League Championship 596,2023,Rocket League,Sports,Ubisoft,Bi-Annual,United States,534018.0,534018.0
Rocket League Championship 596,2024,Rocket League,Sports,Ubisoft,Bi-Annual,China,688034.0,688034.0
Rocket League Championship 596,2025,Rocket League,Sports,Ubisoft,Bi-Annual,Germany,783992.0,783992.0
Rocket League Championship 605,2023,Rocket League,Sports,Tencent,Bi-Annual,China,609809.0,609809.0
Rocket League Championship 605,2024,Rocket League,Sports,Tencent,Bi-Annual,China,720579.0,720579.0
Rocket League Championship 605,2025,Rocket League,Sports,Tencent,Bi-Annual,China,788147.0,788147.0
Rocket League Championship 621,2023,Rocket League,Sports,Psyonix,Quarterly,Japan,929147.0,929147.0
Rocket League Championship 621,2024,Rocket League,Sports,Psyonix,Quarterly,Japan,1005174.0,1005174.0
Rocket League Championship 621,2025,Rocket League,Sports,Psyonix,Quarterly,Japan,1190477.0,1190477.0
Rocket League Championship 635,2023,Rocket League,Sports,Epic Games,Bi-Annual,United States,2225534.0,2225534.0
Rocket League Championship 635,2024,Rocket League,Sports,Epic Games,Bi-Annual,United States,2745015.0,2745015.0
Rocket League Championship 635,2025,Rocket League,Sports,Epic Games,Bi-Annual,United States,3162311.0,3162311.0
Rocket League Championship 642,2023,Rocket League,Sports,Epic Games,Quarterly,Canada,6023424.0,6023424.0
Rocket League Championship 642,2024,Rocket League,Sports,Epic Games,Quarterly,Canada,7459768.0,7459768.0
Rocket League Championship 642,2025,Rocket League,Sports,Epic Games,Quarterly,Canada,8405242.0,8405242.0
Rocket League Championship 650,2023,Rocket League,Sports,Epic Games,Bi-Annual,South Korea,6157587.0,6157587.0
Rocket League Championship 650,2024,Rocket League,Sports,Epic Games,Bi-Annual,South Korea,7145754.0,7145754.0
Rocket League Championship 650,2025,Rocket League,Sports,Epic Games,Bi-Annual,South Korea,8825769.0,8825769.0
Rocket League Championship 656,2023,Rocket League,Sports,Valve,Quarterly,Germany,680954.0,680954.0
Rocket League Championship 656,2024,Rocket League,Sports,Valve,Quarterly,Germany,837462.0,837462.0
Rocket League Championship 656,2025,Rocket League,Sports,Valve,Quarterly,Germany,925383.0,925383.0
Rocket League Championship 682,2023,Rocket League,Sports,Psyonix,Bi-Annual,France,4267747.0,4267747.0
Rocket League Championship 682,2024,Rocket League,Sports,Psyonix,Bi-Annual,France,5176391.0,5176391.0
Rocket League Championship 682,2025,Rocket League,Sports,Psyonix,Bi-Annual,France,5982041.0,5982041.0
Rocket League World Championship,2023,Rocket League,Sports,Psyonix,Annual,Canada,1019791.0,1019791.0
Rocket League World Championship,2024,Rocket League,Sports,Psyonix,Annual,China,964987.0,964987.0
Rocket League World Championship,2025,Rocket League,Sports,Psyonix,Annual,United States,867754.0,867754.0
Sim Racing World Championship,2023,iRacing / F1,Sports,Various,Annual,Japan,567813.0,567813.0
Sim Racing World Championship,2024,iRacing / F1,Sports,Various,Annual,France,623900.0,623900.0
Sim Racing World Championship,2025,iRacing / F1,Sports,Various,Annual,Germany,664363.0,664363.0
Six Invitational,2023,Rainbow Six Siege,FPS,Ubisoft,Annual,Canada,3000000.0,3000000.0
Six Invitational,2024,Rainbow Six Siege,FPS,Ubisoft,Annual,Brazil,3000000.0,3000000.0
Six Invitational,2025,Rainbow Six Siege,FPS,Ubisoft,Annual,United States,3000000.0,3000000.0
Smash World Tour,2023,Super Smash Bros.,Fighting,Nintendo,Annual,United States,279543.0,279543.0
Smash World Tour,2024,Super Smash Bros.,Fighting,Nintendo,Annual,France,256612.0,256612.0
Smash World Tour,2025,Super Smash Bros.,Fighting,Nintendo,Annual,Brazil,289382.0,289382.0
StarCraft II WCS Global Finals,2023,StarCraft II,RTS,Blizzard,Annual,South Korea,424693.0,424693.0
StarCraft II WCS Global Finals,2024,StarCraft II,RTS,Blizzard,Annual,South Korea,439602.0,439602.0
StarCraft II WCS Global Finals,2025,StarCraft II,RTS,Blizzard,Annual,South Korea,485566.0,485566.0
Street Fighter Championship 119,2023,Street Fighter,Fighting,Activision,Bi-Annual,United States,1631928.0,1631928.0
Street Fighter Championship 119,2024,Street Fighter,Fighting,Activision,Bi-Annual,United States,1895014.0,1895014.0
Street Fighter Championship 119,2025,Street Fighter,Fighting,Activision,Bi-Annual,United States,2109713.0,2109713.0
Street Fighter Championship 155,2023,Street Fighter,Fighting,Krafton,Bi-Annual,Japan,4796871.0,4796871.0
Street Fighter Championship 155,2024,Street Fighter,Fighting,Krafton,Bi-Annual,Japan,6177379.0,6177379.0
Street Fighter Championship 155,2025,Street Fighter,Fighting,Krafton,Bi-Annual,Germany,6595857.0,6595857.0
Street Fighter Championship 193,2023,Street Fighter,Fighting,Valve,Annual,Brazil,3549845.0,3549845.0
Street Fighter Championship 193,2024,Street Fighter,Fighting,Valve,Annual,Brazil,4115028.0,4115028.0
Street Fighter Championship 193,2025,Street Fighter,Fighting,Valve,Annual,Brazil,4291505.0,4291505.0
Street Fighter Championship 194,2023,Street Fighter,Fighting,Capcom,Quarterly,Canada,5056284.0,5056284.0
Street Fighter Championship 194,2024,Street Fighter,Fighting,Capcom,Quarterly,Canada,5762768.0,5762768.0
Street Fighter Championship 194,2025,Street Fighter,Fighting,Capcom,Quarterly,Canada,6215064.0,6215064.0
Street Fighter Championship 198,2023,Street Fighter,Fighting,EA Sports,Quarterly,France,2087001.0,2087001.0
Street Fighter Championship 198,2024,Street Fighter,Fighting,EA Sports,Quarterly,Canada,2012694.0,2012694.0
Street Fighter Championship 198,2025,Street Fighter,Fighting,EA Sports,Quarterly,Germany,2191956.0,2191956.0
Street Fighter Championship 206,2023,Street Fighter,Fighting,Riot Games,Quarterly,China,832879.0,832879.0
Street Fighter Championship 206,2024,Street Fighter,Fighting,Riot Games,Quarterly,China,834722.0,834722.0
Street Fighter Championship 206,2025,Street Fighter,Fighting,Riot Games,Quarterly,China,853223.0,853223.0
Street Fighter Championship 215,2023,Street Fighter,Fighting,Riot Games,Quarterly,China,1710516.0,1710516.0
Street Fighter Championship 215,2024,Street Fighter,Fighting,Riot Games,Quarterly,China,1994947.0,1994947.0
Street Fighter Championship 215,2025,Street Fighter,Fighting,Riot Games,Quarterly,China,2113431.0,2113431.0
Street Fighter Championship 220,2023,Street Fighter,Fighting,Activision,Annual,Saudi Arabia,4720524.0,4720524.0
Street Fighter Championship 220,2024,Street Fighter,Fighting,Activision,Annual,Saudi Arabia,5477789.0,5477789.0
Street Fighter Championship 220,2025,Street Fighter,Fighting,Activision,Annual,Saudi Arabia,6381613.0,6381613.0
Street Fighter Championship 224,2023,Street Fighter,Fighting,Epic Games,Annual,France,3411438.0,3411438.0
Street Fighter Championship 224,2024,Street Fighter,Fighting,Epic Games,Annual,France,3199838.0,3199838.0
Street Fighter Championship 224,2025,Street Fighter,Fighting,Epic Games,Annual,France,3781724.0,3781724.0
Street Fighter Championship 226,2023,Street Fighter,Fighting,Tencent,Bi-Annual,United States,2588217.0,2588217.0
Street Fighter Championship 226,2024,Street Fighter,Fighting,Tencent,Bi-Annual,China,2836394.0,2836394.0
Street Fighter Championship 226,2025,Street Fighter,Fighting,Tencent,Bi-Annual,France,2914085.0,2914085.0
Street Fighter Championship 235,2023,Street Fighter,Fighting,Activision,Annual,Japan,3739817.0,3739817.0
Street Fighter Championship 235,2024,Street Fighter,Fighting,Activision,Annual,Japan,3368348.0,3368348.0
Street Fighter Championship 235,2025,Street Fighter,Fighting,Activision,Annual,Japan,3289634.0,3289634.0
Street Fighter Championship 236,2023,Street Fighter,Fighting,Tencent,Bi-Annual,Canada,3644329.0,3644329.0
Street Fighter Championship 236,2024,Street Fighter,Fighting,Tencent,Bi-Annual,Canada,4172479.0,4172479.0
Street Fighter Championship 236,2025,Street Fighter,Fighting,Tencent,Bi-Annual,Canada,4618945.0,4618945.0
Street Fighter Championship 238,2023,Street Fighter,Fighting,Psyonix,Quarterly,Germany,368695.0,368695.0
Street Fighter Championship 238,2024,Street Fighter,Fighting,Psyonix,Quarterly,Germany,433536.0,433536.0
Street Fighter Championship 238,2025,Street Fighter,Fighting,Psyonix,Quarterly,Germany,514802.0,514802.0
Street Fighter Championship 242,2023,Street Fighter,Fighting,Activision,Bi-Annual,Canada,3597213.0,3597213.0
Street Fighter Championship 242,2024,Street Fighter,Fighting,Activision,Bi-Annual,Canada,4487091.0,4487091.0
Street Fighter Championship 242,2025,Street Fighter,Fighting,Activision,Bi-Annual,Canada,5421023.0,5421023.0
Street Fighter Championship 246,2023,Street Fighter,Fighting,Capcom,Bi-Annual,United States,2425882.0,2425882.0
Street Fighter Championship 246,2024,Street Fighter,Fighting,Capcom,Bi-Annual,United States,2877225.0,2877225.0
Street Fighter Championship 246,2025,Street Fighter,Fighting,Capcom,Bi-Annual,Germany,3047966.0,3047966.0
Street Fighter Championship 260,2023,Street Fighter,Fighting,Krafton,Annual,India,3127229.0,3127229.0
Street Fighter Championship 260,2024,Street Fighter,Fighting,Krafton,Annual,India,3548958.0,3548958.0
Street Fighter Championship 260,2025,Street Fighter,Fighting,Krafton,Annual,India,3883808.0,3883808.0
Street Fighter Championship 261,2023,Street Fighter,Fighting,Epic Games,Quarterly,Germany,3813977.0,3813977.0
Street Fighter Championship 261,2024,Street Fighter,Fighting,Epic Games,Quarterly,Germany,4584169.0,4584169.0
Street Fighter Championship 261,2025,Street Fighter,Fighting,Epic Games,Quarterly,Germany,5637040.0,5637040.0
Street Fighter Championship 265,2023,Street Fighter,Fighting,Psyonix,Quarterly,China,5533421.0,5533421.0
Street Fighter Championship 265,2024,Street Fighter,Fighting,Psyonix,Quarterly,China,6564543.0,6564543.0
Street Fighter Championship 265,2025,Street Fighter,Fighting,Psyonix,Quarterly,China,7586713.0,7586713.0
Street Fighter Championship 274,2023,Street Fighter,Fighting,EA Sports,Annual,Germany,891932.0,891932.0
Street Fighter Championship 274,2024,Street Fighter,Fighting,EA Sports,Annual,France,992034.0,992034.0
Street Fighter Championship 274,2025,Street Fighter,Fighting,EA Sports,Annual,Sweden,1105845.0,1105845.0
Street Fighter Championship 275,2023,Street Fighter,Fighting,Riot Games,Bi-Annual,India,5482170.0,5482170.0
Street Fighter Championship 275,2024,Street Fighter,Fighting,Riot Games,Bi-Annual,India,6035650.0,6035650.0
Street Fighter Championship 275,2025,Street Fighter,Fighting,Riot Games,Bi-Annual,India,6418345.0,6418345.0
Street Fighter Championship 291,2023,Street Fighter,Fighting,Psyonix,Annual,France,1818419.0,1818419.0
Street Fighter Championship 291,2024,Street Fighter,Fighting,Psyonix,Annual,France,2063475.0,2063475.0
Street Fighter Championship 291,2025,Street Fighter,Fighting,Psyonix,Annual,France,2054238.0,2054238.0
Street Fighter Championship 297,2023,Street Fighter,Fighting,Epic Games,Quarterly,Saudi Arabia,5375370.0,5375370.0
Street Fighter Championship 297,2024,Street Fighter,Fighting,Epic Games,Quarterly,Saudi Arabia,6489898.0,6489898.0
Street Fighter Championship 297,2025,Street Fighter,Fighting,Epic Games,Quarterly,Saudi Arabia,7715666.0,7715666.0
Street Fighter Championship 308,2023,Street Fighter,Fighting,Valve,Annual,United States,694283.0,694283.0
Street Fighter Championship 308,2024,Street Fighter,Fighting,Valve,Annual,United States,758412.0,758412.0
Street Fighter Championship 308,2025,Street Fighter,Fighting,Valve,Annual,United States,898753.0,898753.0
Street Fighter Championship 321,2023,Street Fighter,Fighting,Riot Games,Quarterly,France,5599995.0,5599995.0
Street Fighter Championship 321,2024,Street Fighter,Fighting,Riot Games,Quarterly,Germany,6716848.0,6716848.0
Street Fighter Championship 321,2025,Street Fighter,Fighting,Riot Games,Quarterly,Canada,7973010.0,7973010.0
Street Fighter Championship 327,2023,Street Fighter,Fighting,Activision,Bi-Annual,Canada,2203335.0,2203335.0
Street Fighter Championship 327,2024,Street Fighter,Fighting,Activision,Bi-Annual,Japan,2287425.0,2287425.0
Street Fighter Championship 327,2025,Street Fighter,Fighting,Activision,Bi-Annual,Brazil,2122528.0,2122528.0
