Tournament Name,Year,Game,Genre,Organizer,Frequency,HostCountry,Prize Pool (USD)
The Riyadh Masters,2023,Dota 2,MOBA,ESL,Annual,Saudi Arabia,4374304
The Riyadh Masters,2024,Dota 2,MOBA,ESL,Annual,Saudi Arabia,4682507
The Riyadh Masters,2025,Dota 2,MOBA,ESL,Annual,Saudi Arabia,4898208
The Shanghai Major,2023,Dota 2,MOBA,Perfect World,Annual,China,3455580
The Shanghai Major,2024,Dota 2,MOBA,Perfect World,Annual,China,4222205
The Shanghai Major,2025,Dota 2,MOBA,Perfect World,Annual,China,5072434
The Singapore Major,2023,Dota 2,MOBA,ONE Esports,Annual,Singapore,593096
The Singapore Major,2024,Dota 2,MOBA,ONE Esports,Annual,Singapore,609439
The Singapore Major,2025,Dota 2,MOBA,ONE Esports,Annual,Singapore,739408
The StarLadder ImbaTV,2023,Dota 2,MOBA,StarLadder,Annual,Ukraine,374729
The StarLadder ImbaTV,2024,Dota 2,MOBA,StarLadder,Annual,Ukraine,460404
The StarLadder ImbaTV,2025,Dota 2,MOBA,StarLadder,Annual,Ukraine,559011
The Stockholm Major,2023,Dota 2,MOBA,ESL,Annual,Sweden,566195
The Stockholm Major,2024,Dota 2,MOBA,ESL,Annual,Sweden,572233
The Stockholm Major,2025,Dota 2,MOBA,ESL,Annual,Sweden,640655
The World Electronic Sports Games,2023,Dota 2,MOBA,WESG,Annual,China,590622
The World Electronic Sports Games,2024,Dota 2,MOBA,WESG,Annual,China,636280
The World Electronic Sports Games,2025,Dota 2,MOBA,WESG,Annual,China,673878
Trackmania Grand League,2023,Trackmania,Racing,Ubisoft,Annual,France,128457
Trackmania Grand League,2024,Trackmania,Racing,Ubisoft,Annual,France,139611
Trackmania Grand League,2025,Trackmania,Racing,Ubisoft,Annual,France,158503
Valorant Champions,2023,Valorant,FPS,Riot Games,Annual,United States,2250000
Valorant Champions,2024,Valorant,FPS,Riot Games,Annual,South Korea,2250000
Valorant Champions,2025,Valorant,FPS,Riot Games,Annual,Spain,2500000
Valorant Championship 124,2023,Valorant,FPS,Epic Games,Annual,China,2250000
Valorant Championship 124,2024,Valorant,FPS,Epic Games,Annual,China,2250000
Valorant Championship 124,2025,Valorant,FPS,Epic Games,Annual,China,2500000
Valorant Championship 127,2023,Valorant,FPS,Activision,Quarterly,Germany,2250000
Valorant Championship 127,2024,Valorant,FPS,Activision,Quarterly,Germany,2250000
Valorant Championship 127,2025,Valorant,FPS,Activision,Quarterly,Germany,2500000
Valorant Championship 131,2023,Valorant,FPS,Krafton,Quarterly,Brazil,2250000
Valorant Championship 131,2024,Valorant,FPS,Krafton,Quarterly,Brazil,2250000
Valorant Championship 131,2025,Valorant,FPS,Krafton,Quarterly,Brazil,2500000
Valorant Championship 139,2023,Valorant,FPS,Ubisoft,Bi-Annual,Brazil,2250000
Valorant Championship 139,2024,Valorant,FPS,Ubisoft,Bi-Annual,Brazil,2250000
Valorant Championship 139,2025,Valorant,FPS,Ubisoft,Bi-Annual,Brazil,2500000
Valorant Championship 141,2023,Valorant,FPS,Tencent,Bi-Annual,Germany,2250000
Valorant Championship 141,2024,Valorant,FPS,Tencent,Bi-Annual,Germany,2250000
Valorant Championship 141,2025,Valorant,FPS,Tencent,Bi-Annual,Germany,2500000
Valorant Championship 154,2023,Valorant,FPS,Activision,Bi-Annual,Canada,2250000
Valorant Championship 154,2024,Valorant,FPS,Activision,Bi-Annual,Canada,2250000
Valorant Championship 154,2025,Valorant,FPS,Activision,Bi-Annual,Canada,2500000
Valorant Championship 161,2023,Valorant,FPS,Tencent,Annual,United States,2250000
Valorant Championship 161,2024,Valorant,FPS,Tencent,Annual,South Korea,2250000
Valorant Championship 161,2025,Valorant,FPS,Tencent,Annual,Spain,2500000
Valorant Championship 180,2023,Valorant,FPS,Ubisoft,Bi-Annual,Saudi Arabia,2250000
Valorant Championship 180,2024,Valorant,FPS,Ubisoft,Bi-Annual,Saudi Arabia,2250000
Valorant Championship 180,2025,Valorant,FPS,Ubisoft,Bi-Annual,Saudi Arabia,2500000
Valorant Championship 191,2023,Valorant,FPS,Riot Games,Annual,Brazil,2250000
Valorant Championship 191,2024,Valorant,FPS,Riot Games,Annual,Brazil,2250000
Valorant Championship 191,2025,Valorant,FPS,Riot Games,Annual,Brazil,2500000
Valorant Championship 199,2023,Valorant,FPS,Ubisoft,Annual,South Korea,2250000
Valorant Championship 199,2024,Valorant,FPS,Ubisoft,Annual,South Korea,2250000
Valorant Championship 199,2025,Valorant,FPS,Ubisoft,Annual,South Korea,2500000
Valorant Championship 227,2023,Valorant,FPS,Epic Games,Quarterly,United States,2250000
Valorant Championship 227,2024,Valorant,FPS,Epic Games,Quarterly,United States,2250000
Valorant Championship 227,2025,Valorant,FPS,Epic Games,Quarterly,United States,2500000
Valorant Championship 230,2023,Valorant,FPS,EA Sports,Bi-Annual,Brazil,2250000
Valorant Championship 230,2024,Valorant,FPS,EA Sports,Bi-Annual,Brazil,2250000
Valorant Championship 230,2025,Valorant,FPS,EA Sports,Bi-Annual,Brazil,2500000
Valorant Championship 240,2023,Valorant,FPS,Riot Games,Quarterly,Germany,2250000
Valorant Championship 240,2024,Valorant,FPS,Riot Games,Quarterly,Germany,2250000
Valorant Championship 240,2025,Valorant,FPS,Riot Games,Quarterly,Germany,2500000
Valorant Championship 255,2023,Valorant,FPS,Activision,Bi-Annual,France,2250000
Valorant Championship 255,2024,Valorant,FPS,Activision,Bi-Annual,France,2250000
Valorant Championship 255,2025,Valorant,FPS,Activision,Bi-Annual,France,2500000
Valorant Championship 287,2023,Valorant,FPS,Capcom,Bi-Annual,South Korea,2250000
Valorant Championship 287,2024,Valorant,FPS,Capcom,Bi-Annual,South Korea,2250000
Valorant Championship 287,2025,Valorant,FPS,Capcom,Bi-Annual,South Korea,2500000
Valorant Championship 302,2023,Valorant,FPS,Tencent,Quarterly,France,2250000
Valorant Championship 302,2024,Valorant,FPS,Tencent,Quarterly,France,2250000
Valorant Championship 302,2025,Valorant,FPS,Tencent,Quarterly,France,2500000
Valorant Championship 306,2023,Valorant,FPS,Capcom,Annual,China,2250000
Valorant Championship 306,2024,Valorant,FPS,Capcom,Annual,China,2250000
Valorant Championship 306,2025,Valorant,FPS,Capcom,Annual,China,2500000
Valorant Championship 309,2023,Valorant,FPS,Tencent,Annual,China,2250000
Valorant Championship 309,2024,Valorant,FPS,Tencent,Annual,China,2250000
Valorant Championship 309,2025,Valorant,FPS,Tencent,Annual,China,2500000
Valorant Championship 310,2023,Valorant,FPS,Valve,Quarterly,France,2250000
Valorant Championship 310,2024,Valorant,FPS,Valve,Quarterly,France,2250000
Valorant Championship 310,2025,Valorant,FPS,Valve,Quarterly,France,2500000
Valorant Championship 314,2023,Valorant,FPS,Ubisoft,Quarterly,France,2250000
Valorant Championship 314,2024,Valorant,FPS,Ubisoft,Quarterly,France,2250000
Valorant Championship 314,2025,Valorant,FPS,Ubisoft,Quarterly,France,2500000
Valorant Championship 315,2023,Valorant,FPS,Capcom,Quarterly,United States,2250000
Valorant Championship 315,2024,Valorant,FPS,Capcom,Quarterly,South Korea,2250000
Valorant Championship 315,2025,Valorant,FPS,Capcom,Quarterly,Spain,2500000
Valorant Championship 316,2023,Valorant,FPS,Ubisoft,Bi-Annual,Japan,2250000
Valorant Championship 316,2024,Valorant,FPS,Ubisoft,Bi-Annual,Japan,2250000
Valorant Championship 316,2025,Valorant,FPS,Ubisoft,Bi-Annual,Japan,2500000
Valorant Championship 351,2023,Valorant,FPS,Epic Games,Quarterly,China,2250000
Valorant Championship 351,2024,Valorant,FPS,Epic Games,Quarterly,China,2250000
Valorant Championship 351,2025,Valorant,FPS,Epic Games,Quarterly,China,2500000
Valorant Championship 352,2023,Valorant,FPS,Valve,Bi-Annual,China,2250000
Valorant Championship 352,2024,Valorant,FPS,Valve,Bi-Annual,China,2250000
Valorant Championship 352,2025,Valorant,FPS,Valve,Bi-Annual,China,2500000
Valorant Championship 363,2023,Valorant,FPS,Epic Games,Bi-Annual,United States,2250000
Valorant Championship 363,2024,Valorant,FPS,Epic Games,Bi-Annual,South Korea,2250000
Valorant Championship 363,2025,Valorant,FPS,Epic Games,Bi-Annual,Spain,2500000
Valorant Championship 375,2023,Valorant,FPS,Tencent,Annual,India,2250000
Valorant Championship 375,2024,Valorant,FPS,Tencent,Annual,India,2250000
Valorant Championship 375,2025,Valorant,FPS,Tencent,Annual,India,2500000
Valorant Championship 380,2023,Valorant,FPS,Capcom,Bi-Annual,South Korea,2250000
Valorant Championship 380,2024,Valorant,FPS,Capcom,Bi-Annual,South Korea,2250000
Valorant Championship 380,2025,Valorant,FPS,Capcom,Bi-Annual,South Korea,2500000
Valorant Championship 387,2023,Valorant,FPS,Epic Games,Annual,France,2250000
Valorant Championship 387,2024,Valorant,FPS,Epic Games,Annual,France,2250000
Valorant Championship 387,2025,Valorant,FPS,Epic Games,Annual,France,2500000
Valorant Championship 411,2023,Valorant,FPS,Riot Games,Bi-Annual,India,2250000
Valorant Championship 411,2024,Valorant,FPS,Riot Games,Bi-Annual,India,2250000
Valorant Championship 411,2025,Valorant,FPS,Riot Games,Bi-Annual,India,2500000
Valorant Championship 424,2023,Valorant,FPS,Krafton,Bi-Annual,France,2250000
Valorant Championship 424,2024,Valorant,FPS,Krafton,Bi-Annual,France,2250000
Valorant Championship 424,2025,Valorant,FPS,Krafton,Bi-Annual,France,2500000
Valorant Championship 453,2023,Valorant,FPS,Activision,Quarterly,Canada,2250000
Valorant Championship 453,2024,Valorant,FPS,Activision,Quarterly,Canada,2250000
Valorant Championship 453,2025,Valorant,FPS,Activision,Quarterly,Canada,2500000
Valorant Championship 470,2023,Valorant,FPS,Capcom,Quarterly,Japan,2250000
Valorant Championship 470,2024,Valorant,FPS,Capcom,Quarterly,Japan,2250000
Valorant Championship 470,2025,Valorant,FPS,Capcom,Quarterly,Japan,2500000
Valorant Championship 487,2023,Valorant,FPS,Riot Games,Quarterly,Germany,2250000
Valorant Championship 487,2024,Valorant,FPS,Riot Games,Quarterly,Germany,2250000
Valorant Championship 487,2025,Valorant,FPS,Riot Games,Quarterly,Germany,2500000
Valorant Championship 515,2023,Valorant,FPS,Ubisoft,Bi-Annual,France,2250000
Valorant Championship 515,2024,Valorant,FPS,Ubisoft,Bi-Annual,France,2250000
Valorant Championship 515,2025,Valorant,FPS,Ubisoft,Bi-Annual,France,2500000
Valorant Championship 545,2023,Valorant,FPS,EA Sports,Bi-Annual,United States,2250000
Valorant Championship 545,2024,Valorant,FPS,EA Sports,Bi-Annual,South Korea,2250000
Valorant Championship 545,2025,Valorant,FPS,EA Sports,Bi-Annual,Spain,2500000
Valorant Championship 552,2023,Valorant,FPS,Tencent,Annual,Canada,2250000
Valorant Championship 552,2024,Valorant,FPS,Tencent,Annual,Canada,2250000
Valorant Championship 552,2025,Valorant,FPS,Tencent,Annual,Canada,2500000
Valorant Championship 564,2023,Valorant,FPS,Activision,Quarterly,United States,2250000
Valorant Championship 564,2024,Valorant,FPS,Activision,Quarterly,United States,2250000
Valorant Championship 564,2025,Valorant,FPS,Activision,Quarterly,United States,2500000
Valorant Championship 585,2023,Valorant,FPS,Valve,Quarterly,South Korea,2250000
Valorant Championship 585,2024,Valorant,FPS,Valve,Quarterly,South Korea,2250000
Valorant Championship 585,2025,Valorant,FPS,Valve,Quarterly,South Korea,2500000
Valorant Championship 586,2023,Valorant,FPS,Ubisoft,Bi-Annual,United States,2250000
Valorant Championship 586,2024,Valorant,FPS,Ubisoft,Bi-Annual,South Korea,2250000
Valorant Championship 586,2025,Valorant,FPS,Ubisoft,Bi-Annual,Spain,2500000
Valorant Championship 588,2023,Valorant,FPS,Riot Games,Quarterly,Brazil,2250000
Valorant Championship 588,2024,Valorant,FPS,Riot Games,Quarterly,Brazil,2250000
Valorant Championship 588,2025,Valorant,FPS,Riot Games,Quarterly,Brazil,2500000
Valorant Championship 593,2023,Valorant,FPS,Krafton,Bi-Annual,United States,2250000
Valorant Championship 593,2024,Valorant,FPS,Krafton,Bi-Annual,United States,2250000
Valorant Championship 593,2025,Valorant,FPS,Krafton,Bi-Annual,United States,2500000
Valorant Championship 595,2023,Valorant,FPS,Valve,Quarterly,India,2250000
Valorant Championship 595,2024,Valorant,FPS,Valve,Quarterly,India,2250000
Valorant Championship 595,2025,Valorant,FPS,Valve,Quarterly,India,2500000
Valorant Championship 600,2023,Valorant,FPS,Epic Games,Quarterly,Brazil,2250000
Valorant Championship 600,2024,Valorant,FPS,Epic Games,Quarterly,Brazil,2250000
Valorant Championship 600,2025,Valorant,FPS,Epic Games,Quarterly,Brazil,2500000
Valorant Championship 603,2023,Valorant,FPS,Krafton,Bi-Annual,Germany,2250000
Valorant Championship 603,2024,Valorant,FPS,Krafton,Bi-Annual,Germany,2250000
Valorant Championship 603,2025,Valorant,FPS,Krafton,Bi-Annual,Germany,2500000
Valorant Championship 611,2023,Valorant,FPS,Krafton,Quarterly,South Korea,2250000
Valorant Championship 611,2024,Valorant,FPS,Krafton,Quarterly,South Korea,2250000
Valorant Championship 611,2025,Valorant,FPS,Krafton,Quarterly,South Korea,2500000
Valorant Championship 622,2023,Valorant,FPS,Psyonix,Bi-Annual,United States,2250000
Valorant Championship 622,2024,Valorant,FPS,Psyonix,Bi-Annual,South Korea,2250000
Valorant Championship 622,2025,Valorant,FPS,Psyonix,Bi-Annual,Spain,2500000
Valorant Championship 623,2023,Valorant,FPS,Psyonix,Annual,United States,2250000
Valorant Championship 623,2024,Valorant,FPS,Psyonix,Annual,South Korea,2250000
Valorant Championship 623,2025,Valorant,FPS,Psyonix,Annual,Spain,2500000
Valorant Championship 637,2023,Valorant,FPS,Riot Games,Annual,Brazil,2250000
Valorant Championship 637,2024,Valorant,FPS,Riot Games,Annual,Brazil,2250000
Valorant Championship 637,2025,Valorant,FPS,Riot Games,Annual,Brazil,2500000
Valorant Championship 657,2023,Valorant,FPS,Krafton,Quarterly,Saudi Arabia,2250000
Valorant Championship 657,2024,Valorant,FPS,Krafton,Quarterly,Saudi Arabia,2250000
Valorant Championship 657,2025,Valorant,FPS,Krafton,Quarterly,Saudi Arabia,2500000
Valorant Championship 658,2023,Valorant,FPS,EA Sports,Quarterly,China,2250000
Valorant Championship 658,2024,Valorant,FPS,EA Sports,Quarterly,China,2250000
Valorant Championship 658,2025,Valorant,FPS,EA Sports,Quarterly,China,2500000
Valorant Championship 695,2023,Valorant,FPS,Valve,Annual,United States,2250000
Valorant Championship 695,2024,Valorant,FPS,Valve,Annual,South Korea,2250000
Valorant Championship 695,2025,Valorant,FPS,Valve,Annual,Spain,2500000
Valorant Championship 699,2023,Valorant,FPS,Epic Games,Annual,India,2250000
Valorant Championship 699,2024,Valorant,FPS,Epic Games,Annual,India,2250000
Valorant Championship 699,2025,Valorant,FPS,Epic Games,Annual,India,2500000
Warcraft III Championship,2023,Warcraft III,RTS,Blizzard,Annual,China,370138
Warcraft III Championship,2024,Warcraft III,RTS,Blizzard,Annual,China,373420
Warcraft III Championship,2025,Warcraft III,RTS,Blizzard,Annual,China,425021
WePlay AniMajor,2023,Dota 2,MOBA,WePlay,Annual,Ukraine,535376
WePlay AniMajor,2024,Dota 2,MOBA,WePlay,Annual,Ukraine,544719
WePlay AniMajor,2025,Dota 2,MOBA,WePlay,Annual,Ukraine,568063
Wild Rift World Championship,2023,League of Legends: Wild Rift,MOBA,Riot Games,Annual,Canada,2129485
Wild Rift World Championship,2024,League of Legends: Wild Rift,MOBA,Riot Games,Annual,France,2533569
Wild Rift World Championship,2025,League of Legends: Wild Rift,MOBA,Riot Games,Annual,China,2679904
World Cyber Games Finals,2023,Multi-game,Multi-genre,WCG,Annual,Brazil,588079
World Cyber Games Finals,2024,Multi-game,Multi-genre,WCG,Annual,Brazil,679268
World Cyber Games Finals,2025,Multi-game,Multi-genre,WCG,Annual,Sweden,834476
World Esports Championships,2023,Multi-game,Multi-genre,IESF,Annual,Sweden,601506
World Esports Championships,2024,Multi-game,Multi-genre,IESF,Annual,Sweden,704533
World Esports Championships,2025,Multi-game,Multi-genre,IESF,Annual,France,785448
World of Warcraft Arena Championship,2023,World of Warcraft,MMO,Blizzard,Annual,Sweden,317716
World of Warcraft Arena Championship,2024,World of Warcraft,MMO,Blizzard,Annual,Japan,382157
World of Warcraft Arena Championship,2025,World of Warcraft,MMO,Blizzard,Annual,China,473550
